Timestamp,Gender,Degree,BusinessMarket,Title,ProgrammingLanguages,BusinessSize,Yoe,YoeBuckets,BusinessFocus,TotalCompensationEgp,BusinessLine,TotalCompensationEgpBuckets,Industries,WorkSetting,Level,IsEgp,CompanyLocation
4/3/2024 5:56:47,Male,Yes,,QA / SDET Engineer,"JPava, JavaScript, Kotlin, HTML/CSS, Swift",A Large Enterprise/Multinational Company,1.0,0-1,Product-based company,13891.0,B2B & B2C lines,12-15K,"Healthcare, Education",Office,Junior,No,Cairo
4/3/2024 6:49:57,Male,Yes,,Full-stack Engineer,"C#, JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,1.0,1-3,Product-based company,17500.0,B2B,15-18K,Healthcare,Office,Junior,Yes,Cairo
4/3/2024 7:53:15,Male,Yes,,Full-stack Engineer,"C#, JavaScript, HTML/CSS",A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,32000.0,B2B & B2C lines,30-35K,"Healthcare, Insurance",Office,Mid-level,Yes,Cairo
4/3/2024 7:54:32,Male,No,Local,Full-stack Engineer,"C#, JavaScript, Python",A Small and Medium Enterprise,5.0,3-5,Software House,38000.0,B2B & B2C lines,35-40K,Technology,Hybrid,Mid-level,Yes,Cairo
4/3/2024 8:20:56,Male,No,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,1.0,1-3,Software House,10500.0,B2C,9-12K,Technology,Office,Junior,Yes,Cairo
4/3/2024 9:15:58,Male,Yes,,Product Manager,,A Small and Medium Enterprise,5.0,5-8,Software House,53000.0,B2B,50-60K,Fintech,Hybrid,Senior,Yes,Cairo
4/3/2024 9:42:26,Male,Yes,,DevOps / SRE / Platform,"Python, Bash script",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,22000.0,B2B & B2C lines,21-25K,"Telecommunications, Technology",Hybrid,Mid-level,Yes,Cairo
4/3/2024 9:48:13,Female,Yes,,Product Owner,,A Small and Medium Enterprise,1.0,1-3,Software House,14535.0,B2B,12-15K,"Fintech, Healthcare, Delivery, Education, Human Resources Services",Office,Junior,Yes,Mansoura
4/3/2024 9:52:58,Male,Yes,,Mobile Development Engineer,"JPava, Kotlin",A Start-up,9.0,8-10,Product-based company,52110.0,B2B,50-60K,Transportation,Hybrid,Senior,No,Cairo
4/3/2024 9:54:57,Male,Yes,,Mobile Development Engineer,"Python, Dart",A Start-up,6.0,5-8,Software House,40000.0,B2B & B2C lines,40-50K,"Fintech, Technology, Human Resources Services",Office,Team Lead,Yes,Cairo
4/3/2024 9:55:58,Male,Yes,Regional,QA / SDET Engineer,JPava,A Small and Medium Enterprise,2.0,1-3,Software House,31135.0,B2B & B2C lines,30-35K,Fintech,Hybrid,Mid-level,No,Cairo
4/3/2024 9:59:47,Male,No,,Data Analytics,Python,A Large Enterprise/Multinational Company,4.0,3-5,Software House,55000.0,B2B & B2C lines,50-60K,"Automotive, Transportation, Manufacturing",Hybrid,Senior,Yes,Cairo
4/3/2024 10:10:39,Male,Yes,,Security/Network Engineer,"JPava, PowerShell",A Small and Medium Enterprise,3.0,1-3,Product-based company,23500.0,B2B,21-25K,"Fintech, Healthcare, Insurance, Telecommunications, Energy, Manufacturing, Technology, Education, Production",Hybrid,Mid-level,Yes,Cairo
4/3/2024 10:18:30,Male,Yes,Global,Embedded Systems Engineer,"Python, C/C++",A Large Enterprise/Multinational Company,4.0,3-5,Software House,100000.0,B2B & B2C lines,100-120K,Automotive,Office,Senior,Yes,Cairo
4/3/2024 10:25:31,Male,Yes,Local,Backend Engineer,"Python, Go",A Small and Medium Enterprise,4.0,3-5,Product-based company,70000.0,B2C,70-80K,Fintech,Hybrid,Senior,Yes,Cairo
4/3/2024 10:35:35,Male,Yes,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,2.0,1-3,Product-based company,15000.0,B2C,15-18K,"Healthcare, Technology",Hybrid,Mid-level,Yes,Cairo
4/3/2024 10:55:37,Female,Yes,Global,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,7.0,5-8,Software House,88430.0,B2B & B2C lines,80-100K,"Delivery, Transportation, Telecommunications, Technology, Education, Agriculture,",Hybrid,Principal,No,Cairo
4/3/2024 10:58:20,Female,Yes,,QA / SDET Engineer,JPava,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,20000.0,B2C,18-21K,Healthcare,Hybrid,Junior,Yes,Cairo
4/3/2024 11:01:20,Male,Yes,Regional,Product Owner,,A Large Enterprise/Multinational Company,0.0,0-1,Software House,10000.0,B2B & B2C lines,9-12K,"Delivery, Technology, Human Resources Services",Hybrid,Junior,Yes,Cairo
4/3/2024 11:10:39,Male,Yes,,Backend Engineer,"JavaScript, TypeScript",A Start-up,1.0,0-1,Software House,9580.0,B2C,9-12K,Technology,Remote/Egypt,Junior,No,No site in Egypt
4/3/2024 11:12:44,Male,Yes,,Technical Support,,A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,17500.0,B2B,15-18K,Production,Office,Mid-level,Yes,Cairo
4/3/2024 11:14:33,Female,Yes,Global,Mobile Development Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,4.0,3-5,Software House,23400.0,B2B & B2C lines,21-25K,Telecommunications,Hybrid,Mid-level,Yes,Cairo
4/3/2024 11:15:13,Male,Yes,Regional,Embedded Systems Engineer,JPava,A Small and Medium Enterprise,1.0,1-3,Product-based company,47000.0,B2B & B2C lines,40-50K,Automotive,Hybrid,Junior,Yes,Cairo
4/3/2024 11:15:51,Male,No,,Technical Support,,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,6000.0,B2C,6-9K,Hospitality,Office,Junior,Yes,Marsa Allam
4/3/2024 11:21:19,Male,Yes,Regional,Mobile Development Engineer,Dart,A Small and Medium Enterprise,5.0,5-8,Software House,71850.0,B2B,70-80K,"Technology, Education",Remote/Egypt,Senior,No,Alexandria
4/3/2024 11:39:46,Male,No,,Full-stack Engineer,"PHP, JavaScript, TypeScript, HTML/CSS",A Start-up,2.0,1-3,Product-based company,19000.0,B2B,18-21K,Human Resources Services,Hybrid,Junior,Yes,Cairo
4/3/2024 11:50:18,Female,Yes,,Full-stack Engineer,"JavaScript, Ruby, TypeScript",A Small and Medium Enterprise,4.0,3-5,Software House,38288.0,B2B & B2C lines,35-40K,"Fintech, Healthcare, Education",Hybrid,Senior,Yes,Alexandria
4/3/2024 12:23:57,Male,Yes,,DevOps / SRE / Platform,"Python, C/C++",A Small and Medium Enterprise,5.0,3-5,Product-based company,107775.0,B2B,100-120K,"Automotive, Technology",Hybrid,Mid-level,No,Cairo
4/3/2024 12:31:40,Female,Yes,,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,6.0,5-8,Product-based company,52540.0,B2B & B2C lines,50-60K,Healthcare,Hybrid,Senior,Yes,Cairo
4/3/2024 12:34:34,Female,No,Global,Full-stack Engineer,"JavaScript, Ruby, TypeScript",A Start-up,4.0,3-5,Product-based company,50000.0,B2B & B2C lines,50-60K,"Fintech, Delivery, Technology, Production, ecommerce",Hybrid,Mid-level,Yes,Cairo
4/3/2024 12:34:48,Male,Yes,Global,Full-stack Engineer,"JavaScript, Ruby, TypeScript",A Start-up,2.0,1-3,Product-based company,20000.0,B2B & B2C lines,18-21K,ecommerce,Hybrid,Junior,Yes,Cairo
4/3/2024 12:37:22,Male,Yes,Global,DevOps / SRE / Platform,,A Small and Medium Enterprise,25.0,Out of range,Software House,65000.0,B2B,60-70K,Technology,Remote/Egypt,Senior,Yes,Cairo
4/3/2024 12:43:42,Female,Yes,Global,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,4.0,3-5,Product-based company,50000.0,B2B & B2C lines,50-60K,E-commerce,Hybrid,Mid-level,Yes,Cairo
4/3/2024 12:49:26,Female,Yes,Global,Engineering Manager,,A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,36200.0,B2B,35-40K,"Fintech, Law, Agriculture, Production, Aerospace",Remote/Egypt,Mid-level,Yes,Cairo
4/3/2024 13:07:23,Female,Yes,Local,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,3.0,3-5,Product-based company,30000.0,B2C,30-35K,Fintech,Hybrid,Mid-level,Yes,Cairo
4/3/2024 14:18:38,Male,Yes,,Full-stack Engineer,"PHP, JavaScript, Python",A Start-up,2.0,1-3,Software House,16000.0,B2B,15-18K,"Healthcare, Telecommunications",Office,Mid-level,Yes,Cairo
4/3/2024 14:21:32,Male,Yes,,Frontend Engineer,"JavaScript, TypeScript",A Large Enterprise/Multinational Company,5.0,5-8,Product-based company,43000.0,B2B & B2C lines,40-50K,imports & exports,Hybrid,Senior,Yes,Cairo
4/3/2024 14:26:24,Male,Yes,,Backend Engineer,C#,A Large Enterprise/Multinational Company,5.0,5-8,Product-based company,38150.0,B2B,35-40K,"Technology, Production",Hybrid,Mid-level,Yes,Cairo
4/3/2024 14:32:44,Male,Yes,,Data Analytics,,A Start-up,2.0,1-3,Product-based company,12000.0,B2B,12-15K,Consulting,Remote/Egypt,Junior,Yes,Cairo
4/3/2024 14:38:34,Male,Yes,Regional,Technical Support,,A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,21767.5,B2B & B2C lines,21-25K,"Fintech, Healthcare, Supply Chain, Human Resources Services",Office,Junior,Yes,Cairo
4/3/2024 15:12:40,Male,No,,DevOps / SRE / Platform,"JavaScript, No",A Small and Medium Enterprise,3.0,3-5,Product-based company,18000.0,B2B & B2C lines,18-21K,"Telecommunications, Technology",Office,Junior,Yes,Cairo
4/3/2024 15:24:40,Male,Yes,,Frontend Engineer,"JavaScript, HTML/CSS",A Small and Medium Enterprise,1.0,1-3,Product-based company,4000.0,B2B,3-6K,Fintech,Office,Junior,Yes,Alexandria
4/3/2024 15:31:46,Male,Yes,,Mobile Development Engineer,"JPava, Kotlin",A Small and Medium Enterprise,3.0,3-5,Software House,46463.0,B2B & B2C lines,40-50K,Healthcare,Hybrid,Mid-level,No,Cairo
4/3/2024 15:47:45,Male,Yes,,Full-stack Engineer,"PHP, JavaScript, Ruby",A Small and Medium Enterprise,2.0,1-3,Software House,21080.0,B2B & B2C lines,21-25K,"Technology, Education, Human Resources Services,",Remote/Egypt,Junior,Yes,Alexandria
4/3/2024 15:48:55,Male,Yes,Regional,Backend Engineer,"PHP, JavaScript, TypeScript",A Small and Medium Enterprise,1.0,1-3,Product-based company,25000.0,B2C,25-30K,"Delivery, Supply Chain, Transportation",Remote/Egypt,Junior,Yes,Cairo
4/3/2024 15:50:12,Male,Yes,Regional,Backend Engineer,C#,A Small and Medium Enterprise,2.0,1-3,Product-based company,6000.0,B2B,6-9K,Loyality,Hybrid,Junior,Yes,Cairo
4/3/2024 15:51:27,Female,Yes,,Full-stack Engineer,"C#, JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,2.0,1-3,Software House,16000.0,B2B,15-18K,Telecommunications,Office,Junior,Yes,Cairo
4/3/2024 16:19:43,Female,Yes,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,2.0,1-3,Product-based company,15000.0,B2B & B2C lines,15-18K,Agriculture,Hybrid,Junior,Yes,Cairo
4/3/2024 16:59:25,Male,Yes,Local,"R&D Engineer (Computer Vision, NLP, etc.)",Python,A Small and Medium Enterprise,0.0,0-1,Software House,10000.0,B2B & B2C lines,9-12K,,Office,Intern,Yes,Cairo
4/3/2024 17:56:51,Male,No,,Full-stack Engineer,JavaScript,A Start-up,2.0,1-3,Software House,16000.0,B2B,15-18K,Healthcare,Remote/Egypt,Mid-level,Yes,Cairo
4/3/2024 18:03:56,Male,Yes,Regional,Full-stack Engineer,"C#, JavaScript, HTML/CSS",A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,16300.0,B2B & B2C lines,15-18K,Fintech,Hybrid,Junior,Yes,Cairo
4/3/2024 18:04:12,Male,Yes,Regional,Systems Architect,"JPava, JavaScript",A Large Enterprise/Multinational Company,3.0,3-5,Software House,28000.0,B2B,25-30K,Fintech,Office,Mid-level,Yes,Cairo
4/3/2024 18:27:19,Male,Yes,Global,QA / SDET Engineer,,A Start-up,0.0,0-1,Product-based company,12000.0,B2B & B2C lines,12-15K,Education,Remote/Egypt,Junior,Yes,Cairo
4/3/2024 19:27:23,Female,Yes,Local,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,3.0,1-3,Product-based company,45000.0,B2B & B2C lines,40-50K,Fintech,Hybrid,Mid-level,Yes,Cairo
4/3/2024 21:05:15,Male,Yes,Regional,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,3.0,1-3,Product-based company,20500.0,B2B,18-21K,"Technology, Human Resources Services",Hybrid,Junior,Yes,Cairo
4/3/2024 21:07:24,Male,Yes,Global,"R&D Engineer (Computer Vision, NLP, etc.)",C/C++,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,37000.0,B2B & B2C lines,35-40K,"Manufacturing, Technology",Hybrid,Junior,No,Cairo
4/3/2024 21:41:04,Female,Yes,Local,Backend Engineer,JPava,A Large Enterprise/Multinational Company,1.0,1-3,Software House,11500.0,B2B & B2C lines,9-12K,"Transportation, Ministry of justice",Office,Junior,Yes,Alexandria
4/3/2024 21:47:17,Male,No,Global,CRM Developer,,A Large Enterprise/Multinational Company,1.0,1-3,Software House,27000.0,B2B,25-30K,,Hybrid,Junior,Yes,Cairo
4/3/2024 22:19:19,Male,Yes,,Backend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,1.0,1-3,Product-based company,6000.0,B2C,6-9K,,Remote/Egypt,Junior,Yes,Cairo
4/3/2024 23:07:28,Female,Yes,Global,QA / SDET Engineer,"C#, JPava",A Large Enterprise/Multinational Company,5.0,5-8,Software House,29937.5,B2B & B2C lines,25-30K,"Technology, Agriculture",Hybrid,Senior,No,Cairo
4/3/2024 23:28:42,Male,Yes,,Mobile Development Engineer,"JavaScript, TypeScript",A Start-up,6.0,5-8,Product-based company,105380.0,B2C,100-120K,"Fintech, Technology",Hybrid,Senior,No,Cairo
4/3/2024 23:51:28,Female,Yes,Global,Backend Engineer,"C#, Go",A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,63000.0,B2C,60-70K,"Delivery, Food & Grocery Ordering",Hybrid,Mid-level,Yes,Cairo
4/4/2024 0:10:30,Male,Yes,,Full-stack Engineer,"C#, JavaScript, TypeScript",A Small and Medium Enterprise,7.0,5-8,Product-based company,60000.0,B2B & B2C lines,60-70K,,Hybrid,Team Lead,Yes,Cairo
4/4/2024 1:43:01,Male,Yes,,Data Analytics,Python,A Small and Medium Enterprise,5.0,5-8,Software House,52690.0,B2B,50-60K,Production,Remote/Egypt,Senior,No,Cairo
4/4/2024 1:59:31,Female,Yes,,Full-stack Engineer,JPava,A Large Enterprise/Multinational Company,3.0,1-3,Product-based company,45505.0,B2B,40-50K,Security,Hybrid,Mid-level,No,Cairo
4/4/2024 2:05:21,Male,Yes,Global,Backend Engineer,JPava,A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,44000.0,B2B & B2C lines,40-50K,"Automotive, Energy, Manufacturing",Hybrid,Junior,Yes,Cairo
4/4/2024 2:08:58,Male,No,,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,2.0,1-3,Product-based company,17000.0,B2B,15-18K,Fintech,Hybrid,Junior,Yes,Cairo
4/4/2024 3:36:32,Male,Yes,Global,Backend Engineer,"JPava, Python",A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,38750.0,B2B,35-40K,Telecommunications,Hybrid,Mid-level,Yes,Cairo
4/4/2024 4:04:36,Female,No,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,2.0,1-3,Software House,11000.0,B2B & B2C lines,9-12K,"Technology, Education, Digitalizations",Remote/Egypt,Junior,Yes,Cairo
4/4/2024 4:13:26,Male,Yes,Regional,Backend Engineer,PHP,A Small and Medium Enterprise,4.0,3-5,Software House,35000.0,B2B,35-40K,Technology,Remote/Egypt,Mid-level,Yes,Cairo
4/4/2024 8:09:09,Male,No,,Backend Engineer,Ruby,A Large Enterprise/Multinational Company,6.0,5-8,Software House,78000.0,B2B & B2C lines,70-80K,"Fintech, Supply Chain, Human Resources Services, Production",Remote/Egypt,Senior,Yes,Cairo
4/4/2024 8:56:16,Male,Yes,Local,Full-stack Engineer,"C#, TypeScript, HTML/CSS",A Small and Medium Enterprise,1.0,1-3,Product-based company,10000.0,B2B,9-12K,"Manufacturing, Human Resources Services, Erp",Office,Junior,Yes,Alexandria
4/4/2024 10:42:24,Male,Yes,Regional,Backend Engineer,"JPava, Kotlin",A Large Enterprise/Multinational Company,10.0,10-12,Product-based company,58500.0,B2B & B2C lines,50-60K,"Fintech,",Hybrid,Senior Staff,Yes,Cairo
4/4/2024 11:36:06,Female,No,Global,Data Engineer,Python,A Start-up,4.0,3-5,Product-based company,18000.0,B2B & B2C lines,18-21K,"Technology, Education",Hybrid,Junior,Yes,Cairo
4/4/2024 12:27:02,Male,Yes,,Backend Engineer,"C#, HTML/CSS, X++",A Small and Medium Enterprise,4.0,3-5,Product-based company,35000.0,B2B,35-40K,"Healthcare, Insurance, Automotive, Supply Chain, Telecommunications, Energy, Manufacturing, Technology, Education, Agriculture, Production",Hybrid,Senior,Yes,Cairo
4/4/2024 12:45:02,Female,Yes,Regional,Data Scientist,Python,A Large Enterprise/Multinational Company,0.0,0-1,Product-based company,14000.0,B2B & B2C lines,12-15K,Telecommunications,Hybrid,Junior,Yes,Cairo
4/4/2024 19:07:32,Female,Yes,Regional,Product Owner,,A Small and Medium Enterprise,3.0,3-5,Product-based company,24000.0,B2B,21-25K,"Delivery, Technology",Hybrid,Mid-level,Yes,Cairo
4/4/2024 19:27:58,Male,Yes,,Backend Engineer,JPava,A Small and Medium Enterprise,1.0,1-3,Product-based company,10000.0,B2B,9-12K,Airline business,Office,Junior,Yes,Cairo
4/4/2024 19:28:38,Female,No,Global,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,9.0,8-10,Product-based company,59000.0,B2B,50-60K,Technology,Remote/Egypt,Senior,Yes,Cairo
4/4/2024 19:37:54,Female,Yes,Global,Data Scientist,Python,A Large Enterprise/Multinational Company,3.0,1-3,Product-based company,28200.0,B2B,25-30K,"Telecommunications, Technology, Law, Production",Hybrid,Mid-level,Yes,Cairo
4/4/2024 19:44:37,Male,No,Local,Full-stack Engineer,"C#, JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,1.0,1-3,Software House,19000.0,B2B,18-21K,Technology,Hybrid,Junior,Yes,Cairo
4/4/2024 19:45:41,Male,Yes,,Backend Engineer,Python,A Start-up,1.0,1-3,Software House,15000.0,B2B & B2C lines,15-18K,ERP,Hybrid,Junior,Yes,Cairo
4/4/2024 20:27:19,Male,Yes,,Full-stack Engineer,"JPava, JavaScript, Python, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,62270.0,B2B & B2C lines,60-70K,"Automotive, Technology",Remote/Egypt,Junior,No,Cairo
4/4/2024 20:27:56,Male,Yes,,CRM Developer,,A Small and Medium Enterprise,1.0,1-3,Product-based company,5000.0,B2B & B2C lines,3-6K,"Fintech, Healthcare, Insurance, Automotive, Telecommunications, Technology, Education",Office,Junior,Yes,Alexandria
4/4/2024 21:33:09,Male,Yes,,Scrum Master,,A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,30700.0,B2B & B2C lines,30-35K,Telecommunications,Hybrid,Mid-level,Yes,Cairo
4/4/2024 21:52:18,Female,Yes,,QA / SDET Engineer,"C#, JPava",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,20000.0,B2B,18-21K,"Transportation, Telecommunications, Manufacturing, Technology, Human Resources Services, Production",Hybrid,Junior,Yes,Cairo
4/4/2024 22:55:01,Male,Yes,,QA / SDET Engineer,,A Small and Medium Enterprise,2.0,1-3,Software House,9000.0,B2B & B2C lines,9-12K,,Office,Junior,Yes,Cairo
4/4/2024 23:08:43,Female,Yes,Global,Backend Engineer,C#,A Large Enterprise/Multinational Company,2.0,1-3,Software House,38000.0,B2B & B2C lines,35-40K,,Hybrid,Junior,Yes,Cairo
4/4/2024 23:14:14,Male,Yes,Global,Backend Engineer,"Python, HTML/CSS",A Large Enterprise/Multinational Company,1.0,1-3,Software House,28260.0,B2B,25-30K,Telecommunications,Hybrid,Junior,Yes,Cairo
4/5/2024 0:11:05,Female,Yes,,QA / SDET Engineer,JPava,A Start-up,0.0,0-1,Product-based company,8000.0,B2B & B2C lines,6-9K,Technology,Office,Junior,Yes,Cairo
4/5/2024 0:51:21,Male,No,,QA / SDET Engineer,JPava,A Small and Medium Enterprise,2.0,1-3,Product-based company,15500.0,B2B,15-18K,"Fitness & diet app, islamic apps, app for women",Remote/Egypt,Junior,Yes,Alexandria
4/5/2024 1:04:05,Male,Yes,Global,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,29600.0,B2B,25-30K,Telecommunications,Hybrid,Mid-level,Yes,Cairo
4/5/2024 1:08:51,Male,Yes,Global,Data Scientist,"C#, Python",A Large Enterprise/Multinational Company,6.0,5-8,Software House,55000.0,B2B & B2C lines,50-60K,Technology,Hybrid,Mid-level,Yes,Cairo
4/5/2024 1:19:46,Female,Yes,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,5.0,5-8,Software House,81430.0,B2B & B2C lines,80-100K,Iot,Hybrid,Senior,No,Cairo
4/5/2024 2:19:12,Male,No,,QA / SDET Engineer,,A Small and Medium Enterprise,1.0,1-3,Product-based company,8000.0,B2B,6-9K,Poultry,Office,Junior,Yes,Cairo
4/5/2024 2:24:01,Male,Yes,Global,Full-stack Engineer,"JPava, JavaScript",A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,36200.0,B2B,35-40K,Healthcare,Remote/Egypt,Mid-level,Yes,Cairo
4/5/2024 3:34:40,Male,No,,QA / SDET Engineer,,A Small and Medium Enterprise,1.0,1-3,Software House,6500.0,B2B,6-9K,"Fintech, Healthcare, Delivery",Hybrid,Junior,Yes,Tanta
4/5/2024 4:11:14,Male,Yes,,Backend Engineer,C#,A Small and Medium Enterprise,1.0,0-1,Software House,10000.0,B2B,9-12K,Transportation,Office,Junior,Yes,Cairo
4/5/2024 4:50:58,Male,Yes,,"R&D Engineer (Computer Vision, NLP, etc.)","Python, Go, C/C++",A Start-up,2.0,1-3,Software House,38846.9,B2C,35-40K,Technology,Office,Mid-level,No,Cairo
4/5/2024 8:44:10,Male,Yes,Regional,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,8.0,5-8,Software House,101000.0,B2B & B2C lines,100-120K,Fintech,Hybrid,Staff,Yes,Cairo
4/5/2024 9:43:50,Female,Yes,Local,Data Engineer,SQL,A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,24000.0,B2B & B2C lines,21-25K,Fintech,Hybrid,Junior,Yes,Cairo
4/5/2024 9:56:23,Male,Yes,,Frontend Engineer,"JavaScript, TypeScript",A Large Enterprise/Multinational Company,5.0,5-8,Software House,35100.0,B2B,35-40K,Fintech,Hybrid,Senior,Yes,Cairo
4/5/2024 10:48:59,Male,Yes,Local,Backend Engineer,JPava,A Start-up,2.0,1-3,Product-based company,35000.0,B2B,35-40K,Supply Chain,Hybrid,Mid-level,Yes,Cairo
4/5/2024 11:27:16,Male,Yes,,Backend Engineer,"C#, JavaScript, Python, TypeScript",A Start-up,3.0,3-5,Product-based company,26000.0,B2B & B2C lines,25-30K,Technology,Office,Mid-level,Yes,Cairo
4/5/2024 11:55:48,Male,Yes,Regional,Full-stack Engineer,"C#, JavaScript, Python, TypeScript, HTML/CSS",A Start-up,3.0,3-5,Product-based company,32000.0,B2B & B2C lines,30-35K,"Delivery, Supply Chain, E commerce",Hybrid,Mid-level,Yes,Cairo
